"dxhy.name","force.mean","torque.mean","force.median","torque.median","force.sd","torque.sd","force.max","torque.max","force.skewness","torque.skewness","force.kurtosis","torque.kurtosis","force.IQR","torque.IQR","force.coefficient_of_variation","torque.coefficient_of_variation","spearman.correlation","pearson.correlation","spectral_density.df","spectral_density.bandwidth","dual.gini","force.gini","torque.gini","force.autocorr.mean","force.autocorr.sd","torque.autocorr.mean","torque.autocorr.sd"
"d9h14",273.104321146226,20.4511946556604,300.5883,26.26258,152.80304518055,12.9956568748834,475.047,475.047,-0.400212853988093,-0.449620427956138,1.86658729134446,1.56819090398023,254.53865,25.099046,55.9504311536453,63.5447321963,0.954898397781439,0.939285754430783,1.7584128918681,0.00133645895645747,0.595026547320422,0.317858389913136,0.352577158556071,0.776421073452063,0.146129232453593,0.768156679739586,0.162866091415082
"d9h15",278.3596399,20.9356633809524,315.2724,26.59502,150.669133314647,13.222317653736,473.6231,473.6231,-0.450341846939193,-0.482350755796969,1.92671133209606,1.60078404198462,255.063225,25.43148825,54.1275069075294,63.1569079667468,0.952166844247518,0.93946347780561,1.74182409100142,0.00133645895645747,0.588902502102169,0.306321516848789,0.349071556871254,0.766612366142978,0.152036633377866,0.761564198215709,0.168212136437578
"d9h16",286.30119532093,21.8032783116279,313.2157,27.92477,161.771717691902,14.023247362547,494.9809,494.9809,-0.387898447890272,-0.441798619191973,1.79522347557608,1.55457431644607,286.57945,26.7612405,56.5040315359368,64.317150669348,0.947080658660157,0.943618142565387,1.78329609316812,0.00133645895645747,0.595225645939281,0.320354658343994,0.356318450671595,0.787331769936807,0.139368478607799,0.773799078961351,0.158835266044
"d9h17",282.242114631818,21.4558350409091,309.7878,27.92477,163.843296597666,14.4690642380039,499.2524,499.2524,-0.373029999230109,-0.377412516980715,1.76241380894555,1.48266018762202,294.15735,29.0051975,58.0506196998268,67.4365001894181,0.949645490392437,0.949861369377338,1.75177737152143,0.00128300059819917,0.600800138973083,0.329347928733203,0.374126538340202,0.800634177607522,0.130619724174057,0.791545595299157,0.148527001397055
"d9h18",288.827753202703,21.8046223963964,307.73105,27.75855,170.965109577006,14.5759534072694,519.6544,519.6544,-0.332927044770075,-0.391319096719093,1.73175936987506,1.47651714769337,313.6909,28.8389735,59.1927568182898,66.847997375448,0.9541115563536,0.950118577980103,1.76770262035344,0.00128300059819917,0.604792432812751,0.336596849870161,0.3699085718872,0.808513786082689,0.126452130079509,0.794779754597417,0.145958683558833
"d9h19",295.751349349776,22.3150709192825,322.8137,28.25721,175.554766414487,14.7789184931135,516.7372,516.7372,-0.329554460541645,-0.369956554369164,1.70306203211264,1.49199323353811,327.2397,29.254524,59.3589063246719,66.228418213733,0.949055129668257,0.955141694031558,1.77566524476945,0.00128300059819917,0.604806232718388,0.33694589710515,0.368901100089656,0.812953702636261,0.123466138873344,0.795850905020465,0.142833758834535
"d9h20",293.817672212389,22.6322449734513,306.3599,28.25721,174.839958344468,15.0298892000962,518.1958,518.1958,-0.331645028153275,-0.384767932511284,1.68363143106068,1.46678633633626,321.597725,29.8362855,59.5062771507095,66.4091839661817,0.939232857020326,0.950244232100517,1.68708104814138,0.00120281306081172,0.603917375847423,0.337469007860596,0.367461971741055,0.814010582855411,0.121260135150165,0.797449455555244,0.14257955072643
"d9h21",302.653468012987,23.1094612077922,307.7311,28.58965,180.920827081148,15.4937534375618,537.1574,537.1574,-0.297377304859712,-0.348935766599272,1.63712655116901,1.44838412135863,347.53855,30.750496,59.7782104625957,67.0450656475606,0.936483026353007,0.956079812857897,1.72440585009141,0.00120281306081172,0.604758844353238,0.338602767353501,0.372415146530707,0.819945130714561,0.117729558300023,0.806598269987018,0.135596297540615
"d9h22",331.820924244635,26.1298935364807,357.0926,31.91402,193.581480488126,14.3629729781388,559.0361,559.0361,-0.378190702871888,-0.448639558822092,1.65440175693345,1.65651103054713,349.7955,26.26259,58.3391420926209,54.9675908862248,0.889872887546268,0.927250595951228,1.73933577087142,0.00120281306081172,0.595640347961319,0.327237886998817,0.303642559374468,0.808983334599535,0.126131495727353,0.791708454048394,0.139485792403423
"d9h23",490.603494208955,39.9719188477612,516.7372,38.56278,154.095564502897,17.2343231581909,704.6995,704.6995,-0.892490054747504,-0.623863777686069,3.43082974734782,2.78528408081048,220.05945,23.27064,31.4093899293072,43.1160766232673,-0.0327286799782341,0.35956052504491,1.66717448710136,0.00080187537387448,0.513805183845868,0.171893469874265,0.240148514103995,0.755487187550455,0.137479719821166,0.791527147593807,0.120812559239478
"d10h1",243.376779733668,15.5276836030151,289.3836,17.95164,104.967547697574,8.49635407723562,361.206,361.206,-1.11630730340159,-0.690723666822617,2.90996609522831,2.14653263371618,128.18445,12.965074,43.1296477060968,54.717460082622,0.768929503826663,0.784568667118633,1.78263254113346,0.00144337567297406,0.557408544370083,0.225107408328692,0.301733526700801,0.653522749521029,0.212028331536151,0.674827679992915,0.208460618945311
"d10h2",251.38702536,17.51780776,297.88885,21.60845,110.669274074862,9.48135053020509,373.5464,373.5464,-1.02876762822914,-0.752945060539539,2.74922086644982,2.10008890958255,144.6703,15.04280925,44.0234629915276,54.1240699755521,0.833478239373161,0.828835146522781,1.79159049360146,0.00144337567297406,0.556415244956866,0.233946605864321,0.295149916447079,0.661578160293536,0.208911954582084,0.683060255875697,0.204081096828151
"d10h3",258.382759940594,18.3861121881188,300.91815,22.93821,118.273643070971,10.3064767254652,383.1445,383.1445,-0.906828910279141,-0.680529908856444,2.50181775962664,1.92156821250954,172.0294,17.8685315,45.7745877078501,56.0557698115497,0.858097580858052,0.858281173852044,1.6754688875347,0.00133645895645747,0.561895967249098,0.247108978094286,0.306131312403759,0.688576404676824,0.193804492905871,0.705820876308188,0.193631236585591
"d10h4",252.741843235294,17.9434911078431,291.08465,21.442235,122.542138709187,10.6641495722025,390.0002,390.0002,-0.79869687731843,-0.555201632613522,2.31603646821891,1.7753399421984,192.0577,19.78004275,48.4851012956744,59.4318547494986,0.878039901924215,0.87446100669628,1.69205768840138,0.00133645895645747,0.572120884051937,0.26546064018214,0.329541673330158,0.712523988729091,0.180473102372004,0.724446207244017,0.183804557961935
"d10h5",253.837144295567,17.7109087487685,292.7857,20.61114,123.244607309132,10.5271295517211,396.856,396.856,-0.772617298198764,-0.552631000970379,2.33527335411793,1.82514028778386,189.69165,18.782735,48.5526291477764,59.438675344387,0.896208172552393,0.879702761446629,1.68376328796804,0.00133645895645747,0.573984263404885,0.267176384917998,0.330845001003111,0.707975349365172,0.185008642824994,0.721462648359572,0.187586443142551
"d10h6",252.479974404878,17.6743373853659,292.7857,21.27602,130.558878429075,11.0040325849897,410.9737,410.9737,-0.652936405769816,-0.5007263379703,2.11764632904981,1.70664771110142,219.4733,21.276015,51.7105876364317,62.2599441498775,0.911525187567394,0.895373744575404,1.70035208883472,0.00133645895645747,0.584411996478152,0.287378758971952,0.346554952137687,0.737552380979484,0.1696273933192,0.737198077857257,0.182938619597399
"d10h7",255.857666364532,17.8189915960591,291.6516,21.60845,131.449180787924,10.8285106410944,428.0599,428.0599,-0.618139721561082,-0.53987854263856,2.13159522291607,1.75489634656973,212.4346,20.4449205,51.3759007715806,60.769491824045,0.934722514101098,0.905462022463976,1.68376328796804,0.00133645895645747,0.58395698500016,0.28713213127094,0.337252576686255,0.728414094570384,0.175044082134966,0.734662072580204,0.184524798882545
"d10h8",253.961337936275,17.8131236470588,295.0538,21.77467,128.440621792012,10.9866761927218,409.5498,409.5498,-0.670840443121207,-0.531815262156074,2.1811620762662,1.74593785136123,203.678975,20.3618085,50.5748720792458,61.6774262078162,0.920366825013606,0.89890054059568,1.69205768840138,0.00133645895645747,0.580696401876687,0.280915064939118,0.342561902413409,0.729482875754749,0.174063192860528,0.733620086563706,0.18769814230425
"d10h9",249.620630727273,17.4712744401914,288.2495,20.61114,134.075306648208,11.3046610246664,418.0929,418.0929,-0.569378484571991,-0.420853665400784,2.0424626045165,1.63115754910432,221.7159,21.94089,53.7116288255415,64.7042725095131,0.931957813199647,0.905896322729056,1.73352969056808,0.00133645895645747,0.591833652313401,0.300960533480008,0.362290344862458,0.756386287276677,0.159763031958933,0.758816055920233,0.17138053498026
"d10h10",257.209078481132,18.7168729198113,296.1878,22.43955,135.855502297508,11.8837569381635,420.9406,420.9406,-0.593260398138412,-0.49317099732285,2.02074261458398,1.64760748553184,229.5406,22.938205,52.8190929728297,63.4922136249846,0.90622600066895,0.90604871882629,1.7584128918681,0.00133645895645747,0.585993573291888,0.295239930137737,0.351731235220263,0.761558772399908,0.153312900132274,0.757073840723399,0.172017988013566
"d10h11",258.362270995455,18.1118140727273,297.32185,23.7693,140.139520047435,11.7694737374508,420.9406,420.9406,-0.624171920585128,-0.487934464131552,1.98359126261864,1.57623824186293,233.6191,23.3537555,54.24148019271,64.9823021050844,0.90936068401341,0.910211456484193,1.75177737152143,0.00128300059819917,0.592069887028828,0.301491726553163,0.357615703855995,0.77911576875549,0.141789266135379,0.772900843299231,0.160925796414408
"d10h12",239.975107238494,17.2172161087866,270.105,22.27333,153.278900261827,12.7392522080595,430.9076,430.9076,-0.390880294507201,-0.28836866768026,1.64872090928481,1.36272396625148,299.56283,27.924771,63.8728333224555,73.9913591579892,0.937342805194752,0.933087111808615,1.78412553321146,0.00120281306081172,0.6237480001641,0.359642266340131,0.409569952320684,0.802207821376801,0.139723974317582,0.827643507708294,0.12607607357755
"d10h13",246.261813021008,17.8343081680672,299.6656,24.10174,144.031431176113,12.2880854351848,412.3975,412.3975,-0.584404795928934,-0.429142677877183,1.80070013973441,1.46381778407481,261.617075,24.849727,58.4871155658331,68.9013855731556,0.907905678767882,0.925432454635898,1.77666057282145,0.00120281306081172,0.603203040999767,0.323259520411728,0.377408198330818,0.801975095085267,0.128415145607764,0.804939980983728,0.138807233148151
"d10h14",262.030040358407,19.0195590486726,316.64355,25.76393,132.540620446791,11.9505056708762,406.7021,406.7021,-0.799346057298426,-0.579401703347874,2.1992219798818,1.64325092677781,199.259175,22.5226635,50.5822234219789,62.8327167853571,0.847051276908131,0.90551797654062,1.68708104814138,0.00120281306081172,0.576025474349076,0.274257096950997,0.340434193256919,0.765847643013807,0.147347236438634,0.763254080808968,0.168272303366106
"d10h15",260.336147081197,18.9361664102564,312.5301,25.93015,138.564412646996,11.9894317227057,413.8214,413.8214,-0.704571252898325,-0.557061784301694,2.04889210134017,1.62719862928677,223.902025,22.93821,53.2251914305925,63.3149892272381,0.842159282218704,0.904362578525426,1.74680073126143,0.00120281306081172,0.585032899832978,0.291899232684332,0.344368003047513,0.792005742623656,0.130888686019894,0.773588215063825,0.157689738072169
"d10h16",272.036114061404,20.4959542324561,300.8753,25.26527,165.784275989192,14.4003642310022,512.3615,512.3615,-0.324695131827273,-0.298810103098824,1.72521346725273,1.43381551909885,298.536475,28.67275325,60.9420100567131,70.2595452140435,0.937624359921036,0.933205116009394,1.70201096892139,0.00120281306081172,0.611479108974535,0.346763549487121,0.392577400550696,0.814310388343575,0.121992275449148,0.807238107402613,0.135760884707489
"d10h17",278.860072762115,20.6916875154185,299.5899,25.93015,168.745681383925,14.5649749396794,500.6928,500.6928,-0.358041359250986,-0.303816493487586,1.72951842799274,1.42272526229439,312.4766,28.922081,60.5126720768935,70.3904644259983,0.940550996200651,0.937814885254797,1.69454600853138,0.00120281306081172,0.610884225492016,0.343191667258973,0.392335191725981,0.799723027642082,0.131513544984103,0.807509486733821,0.137518636090458
"d10h18",275.984164558036,21.1231546205357,300.35115,26.262585,160.994047614056,14.3168668184606,506.5271,506.5271,-0.408308558019302,-0.363850797755242,1.80781340564437,1.49619832760692,281.858975,28.090989,58.3345236027849,67.7780713896866,0.92332769921846,0.924573329520578,1.78362786918546,0.00128300059819917,0.601913545467754,0.330468411294299,0.377677059916944,0.806370000066966,0.125204106295002,0.794573165682645,0.145305334760675
"d10h19",280.591301374449,21.0329124405286,300.8753,27.2599,167.121125538905,14.5786824569856,525.4887,525.4887,-0.359611522245946,-0.321573664675032,1.762897457714,1.44349733452084,293.9041,29.4207425,59.5603373020754,69.3136649439651,0.937558552584674,0.93639413975628,1.69454600853138,0.00120281306081172,0.607243485203722,0.338328934235246,0.386430903382535,0.809761072028263,0.124377612553332,0.80415267822051,0.13902651691778
"d10h20",285.942959659389,21.6650704803493,297.3218,26.59502,173.748204871996,15.1990505873199,524.0301,524.0301,-0.349174510881334,-0.294380712120612,1.6925867612287,1.42492895812593,319.142,30.584274,60.7632393114216,70.1546325506105,0.925511095145799,0.939150875112033,1.7094759293114,0.00120281306081172,0.610145376559803,0.344267585840625,0.391410804509256,0.816140009352092,0.12022268684473,0.807886035656576,0.136639516305948
"d10h21",292.082020955357,23.0791948660714,308.41665,28.42343,168.970537512716,15.5015587966014,525.4887,525.4887,-0.351111849580929,-0.345106596717466,1.77881391572217,1.50372607472749,289.15585,30.750496,57.8503726316457,67.1668092693743,0.917442225722337,0.926167166829061,1.78362786918546,0.00128300059819917,0.598277993067558,0.329113563731509,0.375464772911036,0.805550587428936,0.125841777261207,0.792794402599239,0.145477272141704
"d10h22",300.166669938596,23.5418418114035,314.5868,28.42343,179.104285908096,16.064992088278,544.4503,544.4503,-0.291143874748018,-0.303379374729864,1.67385031093908,1.45463351354432,323.7023,31.49847525,59.6682789414077,68.2401666657035,0.928031181746714,0.93749280787211,1.70201096892139,0.00120281306081172,0.603951831227206,0.339131108359818,0.382078230961326,0.817516639771474,0.118473129149249,0.804471858316778,0.135109338772499
