Drillbit,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,RUL
d12h1,0.041555,2.74261375,7.396725,11.884625,16.040125,18.325625,19.406125,20.818625,20.528,21.691625,21.733125,22.93825,23.97725,27.384625,26.221125,27.467625,28.506625,28.7975,24.89125,20.735875,13.6715,8.0615,1.0388625,0,0,0,43.3511625,144.0125,214.555,258.76625,280.595,296.1525,296.75625,306.40125,317.5,310.98625,328.47125,337.72375,342.35125,356.92,383.66375,385.115,399.8775,384.6875,348.00875,260.75,182.31,107.244125,53.7235,23.271375,9.04255,0.6649,20
d12h2,0.16621875,3.3659375,7.9369375,13.006625,17.577625,20.902,22.522625,25.971625,26.927625,28.756,30.252,31.249125,30.833625,31.41525,28.921875,30.501375,34.69825,28.963625,28.423375,22.56425,14.95975,7.3967625,2.07775,0.041555,0,0,42.2873375,142.47,211.3075,251.25125,278.75125,300.77375,318.7,324.185,348.6925,357.0925,375.26,394.57375,408.68125,403.075,411.52625,418.815,440.51875,420.3,346.465,257.2075,171.48125,108.491375,57.97875,26.19675,10.23935,2.26065,19
d12h3,0.16621875,3.07505,7.8123625,12.882,17.28675,21.359375,22.68875,25.97175,26.927375,28.8805,28.4235,29.2545,30.7505,30.667625,29.046875,31.498375,30.91675,28.631125,25.3485,21.857875,13.921,8.1031375,1.03886375,0,0,0,46.430725,147.095,212.43125,255.22,279.1775,296.67125,319.215,337.04,349.55125,369.43125,387.79,396.9925,418.09375,418.6275,405.6425,411.18,425.03375,410.8775,344.65125,245.86625,168.68125,107.5185,56.117,22.872375,7.978675,0.6648875,18
d12h4,0.249335,3.407475,8.1032125,12.840375,18.3255,21.857625,23.9355,25.0575,28.1325,29.794875,30.127125,32.288,31.082875,31.166125,31.457,31.041375,31.207625,30.459875,25.8885,21.857875,13.962375,7.272025,1.8284175,0,0,0,49.083125,152.1425,218.08875,259.4725,278.61,303.1675,319.72875,336.01125,355.55125,374.57375,399.74375,402.30875,444.0775,425.39125,423.255,410.44,416.49,406.3875,341.6675,255.6475,168.68125,103.34975,57.71275,27.127875,10.5052875,1.9946875,17
d12h5,0.29089,3.3659375,8.1863375,13.13125,18.325625,23.021125,23.810875,24.268125,26.512,28.922125,29.961,31.24925,30.667375,31.04125,31.4155,31.415375,30.50125,29.21275,27.3845,20.320375,13.54675,7.687625,2.41018,0,0,0,46.0106875,152.56125,216.6675,254.9375,276.34375,302.8025,327.955,337.04,338.925,366.86125,393.27,408.48375,421.6525,414.7125,426.28,425.39,431.08625,408.14375,339.44,245.43875,166.8575,107.3995,59.0425,25.797875,11.1701375,2.393625,16
d12h6,0.124665,3.0750625,7.770725,12.71575,18.11775,21.2345,23.68625,23.852375,25.55625,28.4235,28.839,30.085625,30.002625,31.249125,31.249,30.709125,30.8335,29.83625,25.847,19.5725,13.214625,8.02005,2.5764,0,0,0,46.808475,137.985,203.39625,247.84625,270.53,298.86,316.3025,328.9825,335.49875,357.95,386.5,393.09,413.1525,412.21875,424.49875,427.17,417.73625,408.84875,332.6825,245.58125,167.13875,107.748,60.372375,27.526625,10.7712125,2.5266,15
d12h7,1.51445,6.279377778,11.67233333,17.54533333,21.60844444,23.82488889,25.26533333,26.74266667,28.29411111,29.47611111,30.32566667,31.28611111,29.99333333,30.10411111,30.067,28.84811111,22.53188889,15.994,8.717355556,1.883822222,0.073875556,0,0,0,0,0,1.300222222,94.65133333,186.8788889,240.9977778,269.4755556,291.2611111,313.8255556,329.67,343.5333333,364.5577778,391.4666667,405.4888889,418.5688889,432.1733333,419.0411111,413.0311111,383.5688889,283.9044444,192.7466667,127.5406667,68.20344444,28.95977778,9.929,2.364088889,0,0,14
d12h8,0.16621875,3.1581625,7.8953375,12.757375,17.785375,21.276,22.522625,24.0185,25.3485,27.177,28.506625,29.877875,30.95825,30.70925,30.3765,30.584375,30.66725,29.83625,26.6365,20.444875,14.461,7.6045,1.78686625,0,0,0,44.8139375,144.57375,209.74125,251.8175,272.51625,288.92,311.15875,320.58625,336.69625,352.12375,375.43125,385.37875,414.3575,413.465,416.49,419.51625,421.6525,408.915,338.99375,260.325,181.1725,109.6375,55.186375,21.6755,5.3191125,0,13
d12h9,0.29089,3.53215,8.0616125,13.0065,18.9075,22.481125,24.47575,24.6835,26.761125,28.46475,29.379375,29.794875,30.708875,30.792,30.3765,30.08575,31.37375,29.42075,26.844125,20.65275,14.17,7.937,3.44905,0.207775,0,0,49.216,147.79625,208.18,249.12375,266.135,296.76875,319.7275,328.64125,334.8125,363.26375,379.895,395.165,399.3375,412.5875,413.11,417.20375,425.035,404.52125,343.5525,255.93,174.57375,114.65475,63.56375,27.260625,8.5106375,0.797875,12
d12h10,0.332445,3.739925,8.435675,12.96525,18.45025,21.85775,24.641875,26.470375,27.25975,28.58975,30.043875,30.709125,30.87525,32.16325,31.249125,31.54,31.831,30.0025,26.71975,21.566875,16.165,8.0615625,1.911525,0.041555,0,0,51.758125,151.58125,213.55,250.1175,267.41125,291.795,320.655,340.9825,352.465,359.32125,385.2,409.7275,430.375,434.1125,439.45125,437.67125,443.54375,419.8725,352.80875,266.55875,198.0525,125.256875,67.420375,31.383,11.303075,1.4627625,11
